# step, loss_train, loss_test, metrics_test
2.500000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08
2.600000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08
2.700000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202463502333557699e-08
2.800000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202461370705350419e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202461370705350419e-08
2.900000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202457817991671618e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202457817991671618e-08
3.000000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202453554735257057e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202453554735257057e-08
3.100000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202442896594220656e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202442896594220656e-08
3.200000000000000000e+04 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202423001397619373e-08 0.000000000000000000e+00 2.026122212409973145e-01 2.026099413633346558e-01 1.036480516195297241e-01 9.202423001397619373e-08
3.300000000000000000e+04 0.000000000000000000e+00 2.026121318340301514e-01 2.026098072528839111e-01 1.036480069160461426e-01 9.202391737517245929e-08 0.000000000000000000e+00 2.026121318340301514e-01 2.026098072528839111e-01 1.036480069160461426e-01 9.202391737517245929e-08
3.400000000000000000e+04 0.000000000000000000e+00 2.026120424270629883e-01 2.026097178459167480e-01 1.036479473114013672e-01 9.202254602769244229e-08 0.000000000000000000e+00 2.026120424270629883e-01 2.026097178459167480e-01 1.036479473114013672e-01 9.202254602769244229e-08
3.500000000000000000e+04 0.000000000000000000e+00 2.026118338108062744e-01 2.026095241308212280e-01 1.036478132009506226e-01 9.201940542880038265e-08 0.000000000000000000e+00 2.026118338108062744e-01 2.026095241308212280e-01 1.036478132009506226e-01 9.201940542880038265e-08
3.600000000000000000e+04 0.000000000000000000e+00 2.026114463806152344e-01 2.026092112064361572e-01 1.036476045846939087e-01 9.201181683238246478e-08 0.000000000000000000e+00 2.026114463806152344e-01 2.026092112064361572e-01 1.036476045846939087e-01 9.201181683238246478e-08
3.700000000000000000e+04 0.000000000000000000e+00 2.026084065437316895e-01 2.026061266660690308e-01 1.036458611488342285e-01 9.199994366326791351e-08 0.000000000000000000e+00 2.026084065437316895e-01 2.026061266660690308e-01 1.036458611488342285e-01 9.199994366326791351e-08
3.800000000000000000e+04 0.000000000000000000e+00 2.026043236255645752e-01 2.026020139455795288e-01 1.036434546113014221e-01 9.197681549721892225e-08 0.000000000000000000e+00 2.026043236255645752e-01 2.026020139455795288e-01 1.036434546113014221e-01 9.197681549721892225e-08
3.900000000000000000e+04 0.000000000000000000e+00 2.025936841964721680e-01 2.025913745164871216e-01 1.036372780799865723e-01 9.194062045025930274e-08 0.000000000000000000e+00 2.025936841964721680e-01 2.025913745164871216e-01 1.036372780799865723e-01 9.194062045025930274e-08
4.000000000000000000e+04 0.000000000000000000e+00 2.025684565305709839e-01 2.025661617517471313e-01 1.036225855350494385e-01 9.188397598336450756e-08 0.000000000000000000e+00 2.025684565305709839e-01 2.025661617517471313e-01 1.036225855350494385e-01 9.188397598336450756e-08
4.100000000000000000e+04 0.000000000000000000e+00 2.024414688348770142e-01 2.024392336606979370e-01 1.035487204790115356e-01 9.178526738651271444e-08 0.000000000000000000e+00 2.024414688348770142e-01 2.024392336606979370e-01 1.035487204790115356e-01 9.178526738651271444e-08
4.200000000000000000e+04 0.000000000000000000e+00 2.020605206489562988e-01 2.020582705736160278e-01 1.033271923661231995e-01 9.162335601331506041e-08 0.000000000000000000e+00 2.020605206489562988e-01 2.020582705736160278e-01 1.033271923661231995e-01 9.162335601331506041e-08
4.300000000000000000e+04 0.000000000000000000e+00 2.012309730052947998e-01 2.012287527322769165e-01 1.028453931212425232e-01 9.135359846368373837e-08 0.000000000000000000e+00 2.012309730052947998e-01 2.012287527322769165e-01 1.028453931212425232e-01 9.135359846368373837e-08
4.400000000000000000e+04 0.000000000000000000e+00 1.999624371528625488e-01 1.999602615833282471e-01 1.021100133657455444e-01 9.088810060120522394e-08 0.000000000000000000e+00 1.999624371528625488e-01 1.999602615833282471e-01 1.021100133657455444e-01 9.088810060120522394e-08
4.500000000000000000e+04 0.000000000000000000e+00 1.975798159837722778e-01 1.975777149200439453e-01 1.007333248853683472e-01 9.014232205117878038e-08 0.000000000000000000e+00 1.975798159837722778e-01 1.975777149200439453e-01 1.007333248853683472e-01 9.014232205117878038e-08
4.600000000000000000e+04 0.000000000000000000e+00 1.937727034091949463e-01 1.937706619501113892e-01 9.854632616043090820e-02 8.891367997421184555e-08 0.000000000000000000e+00 1.937727034091949463e-01 1.937706619501113892e-01 9.854632616043090820e-02 8.891367997421184555e-08
4.700000000000000000e+04 0.000000000000000000e+00 1.877432167530059814e-01 1.877413690090179443e-01 9.511553496122360229e-02 8.690718544812625623e-08 0.000000000000000000e+00 1.877432167530059814e-01 1.877413690090179443e-01 9.511553496122360229e-02 8.690718544812625623e-08
4.800000000000000000e+04 0.000000000000000000e+00 1.782330423593521118e-01 1.782314777374267578e-01 8.979058265686035156e-02 8.364404635585742653e-08 0.000000000000000000e+00 1.782330423593521118e-01 1.782314777374267578e-01 8.979058265686035156e-02 8.364404635585742653e-08
4.900000000000000000e+04 0.000000000000000000e+00 1.636755615472793579e-01 1.636743545532226562e-01 8.186212927103042603e-02 7.840566240702173673e-08 0.000000000000000000e+00 1.636755615472793579e-01 1.636743545532226562e-01 8.186212927103042603e-02 7.840566240702173673e-08
5.000000000000000000e+04 0.000000000000000000e+00 1.424115449190139771e-01 1.424109190702438354e-01 7.083589583635330200e-02 7.016561909267693409e-08 0.000000000000000000e+00 1.424115449190139771e-01 1.424109190702438354e-01 7.083589583635330200e-02 7.016561909267693409e-08
5.000000000000000000e+04 0.000000000000000000e+00 1.424115449190139771e-01 1.424109190702438354e-01 7.083589583635330200e-02 7.016561909267693409e-08 0.000000000000000000e+00 1.424115449190139771e-01 1.424109190702438354e-01 7.083589583635330200e-02 7.016561909267693409e-08
5.009900000000000000e+04 0.000000000000000000e+00 1.398679614067077637e-01 1.398673653602600098e-01 6.956676393747329712e-02 6.913064254376877216e-08 0.000000000000000000e+00 1.398679614067077637e-01 1.398673653602600098e-01 6.956676393747329712e-02 6.913064254376877216e-08
5.100000000000000000e+04 0.000000000000000000e+00 1.136346384882926941e-01 1.136346980929374695e-01 5.722221359610557556e-02 5.778934308864336344e-08 0.000000000000000000e+00 1.136346384882926941e-01 1.136346980929374695e-01 5.722221359610557556e-02 5.778934308864336344e-08
5.200000000000000000e+04 0.000000000000000000e+00 7.930751889944076538e-02 7.930833101272583008e-02 4.378239065408706665e-02 4.094961170153510466e-08 0.000000000000000000e+00 7.930751889944076538e-02 7.930833101272583008e-02 4.378239065408706665e-02 4.094961170153510466e-08
5.300000000000000000e+04 0.000000000000000000e+00 4.556176066398620605e-02 4.556306079030036926e-02 3.569842129945755005e-02 2.243549168667868798e-08 0.000000000000000000e+00 4.556176066398620605e-02 4.556306079030036926e-02 3.569842129945755005e-02 2.243549168667868798e-08
5.400000000000000000e+04 0.000000000000000000e+00 2.075675316154956818e-02 2.075804956257343292e-02 3.701300546526908875e-02 9.057509409160502400e-09 0.000000000000000000e+00 2.075675316154956818e-02 2.075804956257343292e-02 3.701300546526908875e-02 9.057509409160502400e-09
5.500000000000000000e+04 0.000000000000000000e+00 8.471201173961162567e-03 8.472170680761337280e-03 4.431635886430740356e-02 4.700508426935812167e-09 0.000000000000000000e+00 8.471201173961162567e-03 8.472170680761337280e-03 4.431635886430740356e-02 4.700508426935812167e-09
5.600000000000000000e+04 0.000000000000000000e+00 4.640194587409496307e-03 4.640823230147361755e-03 4.949061572551727295e-02 8.639813309230248706e-09 0.000000000000000000e+00 4.640194587409496307e-03 4.640823230147361755e-03 4.949061572551727295e-02 8.639813309230248706e-09
5.700000000000000000e+04 0.000000000000000000e+00 3.979498520493507385e-03 3.979848232120275497e-03 5.072576180100440979e-02 2.515701602590070252e-08 0.000000000000000000e+00 3.979498520493507385e-03 3.979848232120275497e-03 5.072576180100440979e-02 2.515701602590070252e-08
5.800000000000000000e+04 0.000000000000000000e+00 3.942892421036958694e-03 3.942900802940130234e-03 5.079869925975799561e-02 5.794588275875867112e-08 0.000000000000000000e+00 3.942892421036958694e-03 3.942900802940130234e-03 5.079869925975799561e-02 5.794588275875867112e-08
5.900000000000000000e+04 0.000000000000000000e+00 3.939598333090543747e-03 3.939154092222452164e-03 5.080541968345642090e-02 1.019226161247388518e-07 0.000000000000000000e+00 3.939598333090543747e-03 3.939154092222452164e-03 5.080541968345642090e-02 1.019226161247388518e-07
6.000000000000000000e+04 0.000000000000000000e+00 3.938385751098394394e-03 3.937369212508201599e-03 5.080803856253623962e-02 1.410451204719720408e-07 0.000000000000000000e+00 3.938385751098394394e-03 3.937369212508201599e-03 5.080803856253623962e-02 1.410451204719720408e-07
6.100000000000000000e+04 0.000000000000000000e+00 3.938082605600357056e-03 3.936359193176031113e-03 5.080889910459518433e-02 1.652429801879407023e-07 0.000000000000000000e+00 3.938082605600357056e-03 3.936359193176031113e-03 5.080889910459518433e-02 1.652429801879407023e-07
6.200000000000000000e+04 0.000000000000000000e+00 3.938181791454553604e-03 3.935632761567831039e-03 5.080892890691757202e-02 2.035578603454268887e-07 0.000000000000000000e+00 3.938181791454553604e-03 3.935632761567831039e-03 5.080892890691757202e-02 2.035578603454268887e-07
6.300000000000000000e+04 0.000000000000000000e+00 3.938482608646154404e-03 3.934872336685657501e-03 5.080849304795265198e-02 2.671192760317353532e-07 0.000000000000000000e+00 3.938482608646154404e-03 3.934872336685657501e-03 5.080849304795265198e-02 2.671192760317353532e-07
6.400000000000000000e+04 0.000000000000000000e+00 3.938966896384954453e-03 3.933715634047985077e-03 5.080771446228027344e-02 9.872824335843688459e-08 0.000000000000000000e+00 3.938966896384954453e-03 3.933715634047985077e-03 5.080771446228027344e-02 9.872824335843688459e-08
6.500000000000000000e+04 0.000000000000000000e+00 3.939580172300338745e-03 3.932077903300523758e-03 5.080642551183700562e-02 1.181750164391814906e-08 0.000000000000000000e+00 3.939580172300338745e-03 3.932077903300523758e-03 5.080642551183700562e-02 1.181750164391814906e-08
6.600000000000000000e+04 0.000000000000000000e+00 3.941169008612632751e-03 3.928340040147304535e-03 5.080206692218780518e-02 1.139124350402198615e-07 0.000000000000000000e+00 3.941169008612632751e-03 3.928340040147304535e-03 5.080206692218780518e-02 1.139124350402198615e-07
6.700000000000000000e+04 0.000000000000000000e+00 4.228609148412942886e-03 6.003163289278745651e-04 4.990867152810096741e-02 5.414342012954875827e-05 0.000000000000000000e+00 4.228609148412942886e-03 6.003163289278745651e-04 4.990867152810096741e-02 5.414342012954875827e-05
6.800000000000000000e+04 0.000000000000000000e+00 3.937538247555494308e-03 3.937586676329374313e-03 5.081288516521453857e-02 9.988754268164257155e-11 0.000000000000000000e+00 3.937538247555494308e-03 3.937586676329374313e-03 5.081288516521453857e-02 9.988754268164257155e-11
6.900000000000000000e+04 0.000000000000000000e+00 3.937548026442527771e-03 3.937591798603534698e-03 5.081285908818244934e-02 8.620391900304724686e-11 0.000000000000000000e+00 3.937548026442527771e-03 3.937591798603534698e-03 5.081285908818244934e-02 8.620391900304724686e-11
7.000000000000000000e+04 0.000000000000000000e+00 3.937554545700550079e-03 3.937582019716501236e-03 5.081284046173095703e-02 6.848482891896878755e-11 0.000000000000000000e+00 3.937554545700550079e-03 3.937582019716501236e-03 5.081284046173095703e-02 6.848482891896878755e-11
7.100000000000000000e+04 0.000000000000000000e+00 3.937559667974710464e-03 3.937575500458478928e-03 5.081281065940856934e-02 4.938036785029353837e-11 0.000000000000000000e+00 3.937559667974710464e-03 3.937575500458478928e-03 5.081281065940856934e-02 4.938036785029353837e-11
7.200000000000000000e+04 0.000000000000000000e+00 3.937568049877882004e-03 3.937568981200456619e-03 5.081278458237648010e-02 3.392134836910365436e-11 0.000000000000000000e+00 3.937568049877882004e-03 3.937568981200456619e-03 5.081278458237648010e-02 3.392134836910365436e-11
7.300000000000000000e+04 0.000000000000000000e+00 3.937596920877695084e-03 3.937563858926296234e-03 5.081270262598991394e-02 2.989019448618179808e-11 0.000000000000000000e+00 3.937596920877695084e-03 3.937563858926296234e-03 5.081270262598991394e-02 2.989019448618179808e-11
7.400000000000000000e+04 0.000000000000000000e+00 3.937574569135904312e-03 3.937536384910345078e-03 5.081275105476379395e-02 4.699193464907658324e-11 0.000000000000000000e+00 3.937574569135904312e-03 3.937536384910345078e-03 5.081275105476379395e-02 4.699193464907658324e-11
7.500000000000000000e+04 0.000000000000000000e+00 3.937605302780866623e-03 3.937527071684598923e-03 5.081265792250633240e-02 1.085772582953836718e-10 0.000000000000000000e+00 3.937605302780866623e-03 3.937527071684598923e-03 5.081265792250633240e-02 1.085772582953836718e-10
7.600000000000000000e+04 0.000000000000000000e+00 3.832823364064097404e-03 3.832626622170209885e-03 5.102423951029777527e-02 5.876771291823956744e-10 0.000000000000000000e+00 3.832823364064097404e-03 3.832626622170209885e-03 5.102423951029777527e-02 5.876771291823956744e-10
7.700000000000000000e+04 0.000000000000000000e+00 3.937602974474430084e-03 3.937606234103441238e-03 5.081275105476379395e-02 1.608822797205533561e-11 0.000000000000000000e+00 3.937602974474430084e-03 3.937606234103441238e-03 5.081275105476379395e-02 1.608822797205533561e-11
7.800000000000000000e+04 0.000000000000000000e+00 3.937439527362585068e-03 3.937444183975458145e-03 5.081307888031005859e-02 6.268400295356135743e-12 0.000000000000000000e+00 3.937439527362585068e-03 3.937444183975458145e-03 5.081307888031005859e-02 6.268400295356135743e-12
7.900000000000000000e+04 0.000000000000000000e+00 6.359276361763477325e-03 6.359277293086051941e-03 4.683589190244674683e-02 3.255037298727225803e-12 0.000000000000000000e+00 6.359276361763477325e-03 6.359277293086051941e-03 4.683589190244674683e-02 3.255037298727225803e-12
8.000000000000000000e+04 0.000000000000000000e+00 3.936825785785913467e-03 3.936825320124626160e-03 5.081428959965705872e-02 1.847059614631940683e-12 0.000000000000000000e+00 3.936825785785913467e-03 3.936825320124626160e-03 5.081428959965705872e-02 1.847059614631940683e-12
8.100000000000000000e+04 0.000000000000000000e+00 3.864358412101864815e-03 3.864358877763152122e-03 5.096026137471199036e-02 1.061620518057193596e-12 0.000000000000000000e+00 3.864358412101864815e-03 3.864358877763152122e-03 5.096026137471199036e-02 1.061620518057193596e-12
8.200000000000000000e+04 0.000000000000000000e+00 1.353470841422677040e-03 1.353463856503367424e-03 5.800279974937438965e-02 1.558425610781455362e-11 0.000000000000000000e+00 1.353470841422677040e-03 1.353463856503367424e-03 5.800279974937438965e-02 1.558425610781455362e-11
8.300000000000000000e+04 0.000000000000000000e+00 3.939735703170299530e-03 3.939735237509012222e-03 5.080847069621086121e-02 3.598933672693767133e-16 0.000000000000000000e+00 3.939735703170299530e-03 3.939735237509012222e-03 5.080847069621086121e-02 3.598933672693767133e-16
8.400000000000000000e+04 0.000000000000000000e+00 8.760961463849525899e-06 8.760961463849525899e-06 7.162379473447799683e-02 3.690679252282228623e-16 0.000000000000000000e+00 8.760961463849525899e-06 8.760961463849525899e-06 7.162379473447799683e-02 3.690679252282228623e-16
8.500000000000000000e+04 0.000000000000000000e+00 3.889749757945537567e-03 3.889749525114893913e-03 5.090888217091560364e-02 3.660717049959883850e-16 0.000000000000000000e+00 3.889749757945537567e-03 3.889749525114893913e-03 5.090888217091560364e-02 3.660717049959883850e-16
8.600000000000000000e+04 0.000000000000000000e+00 8.861803216859698296e-04 8.861802634783089161e-04 6.017887592315673828e-02 3.773138703790822812e-16 0.000000000000000000e+00 8.861803216859698296e-04 8.861802634783089161e-04 6.017887592315673828e-02 3.773138703790822812e-16
8.700000000000000000e+04 0.000000000000000000e+00 3.935270942747592926e-03 3.935271408408880234e-03 5.081740394234657288e-02 3.871539050668946916e-16 0.000000000000000000e+00 3.935270942747592926e-03 3.935271408408880234e-03 5.081740394234657288e-02 3.871539050668946916e-16
8.800000000000000000e+04 0.000000000000000000e+00 3.492417512461543083e-03 3.492417512461543083e-03 5.174314230680465698e-02 4.105727249321407908e-16 0.000000000000000000e+00 3.492417512461543083e-03 3.492417512461543083e-03 5.174314230680465698e-02 4.105727249321407908e-16
8.900000000000000000e+04 0.000000000000000000e+00 3.935117740184068680e-03 3.935118205845355988e-03 5.081770569086074829e-02 5.100899112209992918e-16 0.000000000000000000e+00 3.935117740184068680e-03 3.935118205845355988e-03 5.081770569086074829e-02 5.100899112209992918e-16
9.000000000000000000e+04 0.000000000000000000e+00 3.962825052440166473e-03 3.962824586778879166e-03 5.076242238283157349e-02 5.725972898987816227e-16 0.000000000000000000e+00 3.962825052440166473e-03 3.962824586778879166e-03 5.076242238283157349e-02 5.725972898987816227e-16
9.100000000000000000e+04 0.000000000000000000e+00 7.726386189460754395e-03 7.726386189460754395e-03 4.513271525502204895e-02 1.016179852530403788e-23 0.000000000000000000e+00 7.726386189460754395e-03 7.726386189460754395e-03 4.513271525502204895e-02 1.016179852530403788e-23
9.200000000000000000e+04 0.000000000000000000e+00 3.932393155992031097e-03 3.932393155992031097e-03 5.082315951585769653e-02 1.020340857147173059e-23 0.000000000000000000e+00 3.932393155992031097e-03 3.932393155992031097e-03 5.082315951585769653e-02 1.020340857147173059e-23
9.300000000000000000e+04 0.000000000000000000e+00 3.951633814722299576e-03 3.951633814722299576e-03 5.078471451997756958e-02 1.018192946674437288e-23 0.000000000000000000e+00 3.951633814722299576e-03 3.951633814722299576e-03 5.078471451997756958e-02 1.018192946674437288e-23
9.400000000000000000e+04 0.000000000000000000e+00 3.678945591673254967e-03 3.678945358842611313e-03 5.134323239326477051e-02 5.717965974768593213e-24 0.000000000000000000e+00 3.678945591673254967e-03 3.678945358842611313e-03 5.134323239326477051e-02 5.717965974768593213e-24
9.500000000000000000e+04 0.000000000000000000e+00 3.950406331568956375e-03 3.950406797230243683e-03 5.078715831041336060e-02 4.778909897498026865e-24 0.000000000000000000e+00 3.950406331568956375e-03 3.950406797230243683e-03 5.078715831041336060e-02 4.778909897498026865e-24
9.600000000000000000e+04 0.000000000000000000e+00 4.891612101346254349e-03 4.891612101346254349e-03 4.905981197953224182e-02 2.551590516675219515e-24 0.000000000000000000e+00 4.891612101346254349e-03 4.891612101346254349e-03 4.905981197953224182e-02 2.551590516675219515e-24
9.700000000000000000e+04 0.000000000000000000e+00 3.940578550100326538e-03 3.940579015761613846e-03 5.080678313970565796e-02 9.187216097166843268e-24 0.000000000000000000e+00 3.940578550100326538e-03 3.940579015761613846e-03 5.080678313970565796e-02 9.187216097166843268e-24
9.800000000000000000e+04 0.000000000000000000e+00 6.412131711840629578e-03 6.412131246179342270e-03 4.676422476768493652e-02 1.696317423438959039e-23 0.000000000000000000e+00 6.412131711840629578e-03 6.412131246179342270e-03 4.676422476768493652e-02 1.696317423438959039e-23
9.900000000000000000e+04 0.000000000000000000e+00 3.936677705496549606e-03 3.936677705496549606e-03 5.081458762288093567e-02 1.185661411535163716e-23 0.000000000000000000e+00 3.936677705496549606e-03 3.936677705496549606e-03 5.081458762288093567e-02 1.185661411535163716e-23
1.000000000000000000e+05 0.000000000000000000e+00 3.976549953222274780e-03 3.976550418883562088e-03 5.073513463139533997e-02 1.352225920684597386e-23 0.000000000000000000e+00 3.976549953222274780e-03 3.976550418883562088e-03 5.073513463139533997e-02 1.352225920684597386e-23
1.000990000000000000e+05 0.000000000000000000e+00 3.938090987503528595e-03 3.938091453164815903e-03 5.081176012754440308e-02 1.352487191416406585e-23 0.000000000000000000e+00 3.938090987503528595e-03 3.938091453164815903e-03 5.081176012754440308e-02 1.352487191416406585e-23
1.000990000000000000e+05 0.000000000000000000e+00 3.938090987503528595e-03 3.938091453164815903e-03 5.081176012754440308e-02 1.352487191416406585e-23 0.000000000000000000e+00 3.938090987503528595e-03 3.938091453164815903e-03 5.081176012754440308e-02 1.352487191416406585e-23
